id,lon,lat
2295446976,-87.745151,41.9528104
2185494695,-87.7444881,41.9551543
409178835,-87.7262293,41.9482121
2401873888,-87.7317202,41.9443917
261185998,-87.7252619,41.9573436
5495433618,-87.7384231,41.9462264
5495523337,-87.7225687,41.9566478
2180438913,-87.7208958,41.9542479
2185494764,-87.7453711,41.9544612
4498984759,-87.737956,41.9477153
3603195312,-87.7297023,41.9503326
2295446914,-87.7470338,41.9520682
2184906185,-87.7231,41.946436
5495471280,-87.7282997,41.950157
158736266,-87.7273955,41.9463769
5076527092,-87.747066,41.9459469
2401873889,-87.7313545,41.949987
2180438998,-87.7239637,41.9542083
310166134,-87.7322156,41.9545462
2184682931,-87.7182746,41.9483142
261210229,-87.7619598,41.9495953
261181607,-87.7250118,41.9482309
2185494920,-87.746636,41.9515781
5495523341,-87.7221896,41.9565012
2401855285,-87.7409586,41.9531815
2185494895,-87.748057,41.9561573
261118593,-87.7214365,41.9519213
5076527103,-87.7476459,41.9452605
2295446898,-87.7460675,41.9526632
734844632,-87.7274552,41.9524461
5495523338,-87.7225722,41.956263
2180439001,-87.7251789,41.9541924
261181609,-87.7274479,41.9481863
5495422318,-87.7466277,41.9459965
5434376935,-87.730702,41.9437714
2184958873,-87.7309155,41.954551
5495465356,-87.727094,41.953658
365061518,-87.7563564,41.9473737
2180438958,-87.7246486,41.9568126
4600211932,-87.7445888,41.945635
2258382547,-87.7465273,41.9479532
261151567,-87.7366993,41.9499245
261262075,-87.7225028,41.9464442
5495539516,-87.7255934,41.9539236
261178081,-87.7371772,41.9444179
2295446958,-87.7500486,41.9526319
365061609,-87.7571131,41.9519017
5493329456,-87.7505101,41.9556985
261180916,-87.733862,41.9499615
5076527107,-87.7476186,41.9452608
5265173446,-87.7467773,41.9434894
2184683342,-87.7208646,41.9532509
2401873868,-87.7280541,41.9486302
26704196,-87.7129454,41.9414803
2180439065,-87.7258358,41.9554992
2184683013,-87.720852,41.9528041
5495465799,-87.7283862,41.9531531
313441061,-87.7235094,41.9391466
1625527818,-87.7249362,41.9534179
365061476,-87.7478832,41.9502057
2184958882,-87.7284586,41.9554683
365061614,-87.7479279,41.9520153
261298155,-87.7308963,41.955442
2401873931,-87.72795,41.9448051
261250165,-87.7274732,41.94911
365061512,-87.7477387,41.9474873
2184958764,-87.7318248,41.9590795
261181640,-87.7445735,41.9479768
263372922,-87.7288963,41.9532484
5495434123,-87.7371983,41.9457412
316309303,-87.7498413,41.9533861
261199736,-87.7312073,41.9439296
261160352,-87.7291679,41.9518491
261178080,-87.7347246,41.9444431
4081947328,-87.7209299,41.955572
305912690,-87.731049,41.9609219
2179120524,-87.7332999,41.9559099
2184906012,-87.7255141,41.9445914
2185494851,-87.7442815,41.955156
261194271,-87.7446039,41.9534525
5421580759,-87.7405673,41.9491068
263372992,-87.7239474,41.9536424
5495416917,-87.7461176,41.9524406
4619700263,-87.7361243,41.9538729
5421580777,-87.7401282,41.9486103
5495427611,-87.7369675,41.9471134
2185494810,-87.7473323,41.9544856
1286987024,-87.7312404,41.9448769
2393935004,-87.7476391,41.9438171
2184848966,-87.739443,41.9493129
261178094,-87.7439297,41.9447084
2185494940,-87.7466918,41.9554927
5495537014,-87.7250928,41.9534589
5495409525,-87.7443534,41.9561093
2184683154,-87.7227047,41.9532249
261195033,-87.7446272,41.9498107
409178834,-87.726178,41.9463936
4334422161,-87.7275987,41.9532678
2393935052,-87.746184,41.9446822
4606858773,-87.7432818,41.9425325
365061565,-87.7570265,41.9491863
2185494993,-87.7481536,41.958895
5301474547,-87.7462955,41.9434997
2184906128,-87.7254066,41.94094
261151571,-87.7368904,41.9562847
2402691820,-87.740183,41.9407436
5495541223,-87.7249413,41.9535346
5493329449,-87.7494519,41.9544777
2184683009,-87.7214623,41.9527979
261286571,-87.7201614,41.9501152
310165957,-87.7272582,41.9514715
5495551025,-87.7190622,41.9432949
5495469260,-87.7346633,41.9531551
4332557787,-87.7470877,41.946552
261158110,-87.7195771,41.971977
365061513,-87.7496988,41.947461
5495413651,-87.7472627,41.9512626
5495411815,-87.7470471,41.9515735
2184906202,-87.7267371,41.9445758
261241127,-87.7238832,41.9518795
305912686,-87.7341979,41.9608865
26704227,-87.7272847,41.952083
2185494933,-87.7449541,41.9544654
2401873921,-87.7312193,41.9443461
261178084,-87.7273497,41.9448131
317747338,-87.7470447,41.9452667
2401855219,-87.7365346,41.9430708
261286573,-87.7232099,41.9500725
2185495009,-87.7438525,41.954031
5495422078,-87.7471496,41.9481277
2180438917,-87.720288,41.9551266
2402691799,-87.7414943,41.9443907
2258382532,-87.7446716,41.9510172
2258382510,-87.7465685,41.9493296
4332542841,-87.7473807,41.9559758
5495469262,-87.7347954,41.953222
2295446896,-87.7498232,41.9526349
2401873890,-87.7316026,41.9518131
2295446980,-87.7457293,41.9530218
256170566,-87.7470719,41.9461222
4605984313,-87.7477301,41.9449003
3235330437,-87.7419641,41.9510079
2393935077,-87.7446045,41.9461526
5493329452,-87.749616,41.9550155
261180915,-87.7338037,41.948121
2185494660,-87.7456586,41.9559999
2401873904,-87.7299473,41.9522959
2184958702,-87.7300625,41.9544396
1475142943,-87.719038,41.9538288
2185494842,-87.7456082,41.9515896
5495470209,-87.7316158,41.9526673
2185533671,-87.7480435,41.9557026
261160349,-87.7250254,41.9494539
261181620,-87.7421464,41.9480123
5311589022,-87.7086513,41.9544148
1625527793,-87.7245223,41.9526302
2185494949,-87.7380843,41.9540737
2295446991,-87.752206,41.9526028
2402691812,-87.7403651,41.9471249
157732749,-87.7355665,41.9462605
4332542840,-87.747371,41.9557234
2184764742,-87.7232742,41.9518922
3235485089,-87.7355845,41.9533305
5495469700,-87.727617,41.9477927
261204768,-87.7292003,41.945596
2184764857,-87.7220029,41.9500894
4334422177,-87.7196643,41.954053
2402691826,-87.7415333,41.9457389
261272306,-87.7429318,41.9556659
4332542834,-87.7408206,41.9535004
365061584,-87.7477911,41.9493078
261164811,-87.7374183,41.9473878
2295446993,-87.747032,41.9520236
5495422723,-87.7466239,41.946128
5114741613,-87.7362297,41.9558101
5495409112,-87.7430364,41.9563731
2184682985,-87.7183337,41.9501408
5495523343,-87.7227035,41.9561447
5843868914,-87.7324538,41.9530882
2185494666,-87.7442714,41.9544721
261185528,-87.7227949,41.9562074
2053639824,-87.7320408,41.9390323
261286592,-87.7307362,41.9499914
4062144264,-87.7191343,41.9446727
261241126,-87.7238622,41.9504196
2179120504,-87.7335337,41.9623695
5495409114,-87.7434622,41.9566893
2180438997,-87.719054,41.9542702
4957715139,-87.7446222,41.9517735
2184958811,-87.7284237,41.9544177
5495409527,-87.7446135,41.9565
26703429,-87.7327889,41.9546814
365061510,-87.7496766,41.9465387
2295446966,-87.7468909,41.9517409
2401873866,-87.7328665,41.9452702
5495434121,-87.73744,41.9451188
261349153,-87.7426833,41.9470884
2179120519,-87.7349334,41.9608782
261349181,-87.7298468,41.9472486
409178836,-87.7262915,41.9501813
365061495,-87.747699,41.9461086
261118592,-87.7213844,41.9500981
2401873869,-87.7280232,41.9477246
2185494616,-87.7447019,41.9544678
2401855408,-87.7409411,41.9525769
2258382522,-87.7465957,41.9502352
317749823,-87.7438807,41.94252
261210228,-87.7619281,41.9486885
365061534,-87.7497205,41.948365
2401855262,-87.7328358,41.9426633
1625527892,-87.7226956,41.9529773
261180919,-87.7339952,41.9545654
261139132,-87.7358983,41.9426239
4081947329,-87.7215643,41.9559858
2184683296,-87.7202521,41.9532596
261181612,-87.7352763,41.9480968
2185494811,-87.7467321,41.9564903
2184764843,-87.7213695,41.9493309
3235485083,-87.7366291,41.953158
2258382559,-87.7429617,41.9470857
2184848912,-87.7205694,41.9469282
289550322,-87.7393028,41.9462159
316319407,-87.7445361,41.9517206
369630905,-87.7473877,41.9561582
261151568,-87.7367407,41.9517373
261178111,-87.7249058,41.9445992
4332557779,-87.7468843,41.9391748
5495475194,-87.7328702,41.9445981
5114906799,-87.7504651,41.9543243
4332542835,-87.7406717,41.9535023
261158111,-87.7207898,41.9719649
2185494945,-87.7503692,41.9565822
4334422181,-87.7293862,41.9607288
2258382504,-87.7445672,41.9475202
316325886,-87.7471068,41.9470387
4498984758,-87.7396432,41.9487421
2185494732,-87.7515353,41.9546405
261286594,-87.7353374,41.949937
2184848954,-87.7345985,41.9499493
5421580744,-87.7427174,41.9516651
2258382536,-87.7426985,41.9503011
5495469263,-87.7347927,41.9528983
261185533,-87.7265337,41.9587633
2295446960,-87.7522112,41.9527584
2401873905,-87.7321734,41.9452209
4332812189,-87.732523,41.9463071
2184879934,-87.7200429,41.9460214
1625527903,-87.7235539,41.9533209
261275262,-87.7380485,41.9499076
365061484,-87.7477779,41.9488487
365061594,-87.7478806,41.9501023
5495529047,-87.7204382,41.9545821
261128229,-87.7498185,41.952437
157732754,-87.7279908,41.9463672
4081947317,-87.7177694,41.9519637
5495523342,-87.7223164,41.9564932
261316865,-87.7426529,41.9489067
261181606,-87.7236876,41.948247
3235330430,-87.741621,41.9503726
5493329451,-87.7500598,41.9547958
26703629,-87.7129364,41.9411292
2184682975,-87.7234165,41.9536458
5495425728,-87.7470101,41.9439517
3235330420,-87.7389175,41.9484995
2401873922,-87.7312115,41.9440758
289550288,-87.7445456,41.9461533
3235485093,-87.7358913,41.953399
2185494779,-87.7466227,41.9511368
2184906003,-87.7204887,41.9396476
5495465353,-87.7273972,41.9539081
1625527868,-87.7239932,41.9523011
261195034,-87.7446717,41.9507126
5495469254,-87.7346559,41.9528983
5495425726,-87.7463543,41.9441
2184958901,-87.7292324,41.9541522
158736268,-87.7275804,41.9527338
261158116,-87.7269126,41.9719001
2185494968,-87.744412,41.9538568
4617025778,-87.7594565,41.94827
1385442905,-87.7354381,41.9566766
2258382553,-87.7464726,41.94613
4334422165,-87.7334287,41.9535939
310319692,-87.7369931,41.9575342
316324910,-87.7472136,41.9497785
261195089,-87.7456761,41.9564988
369630918,-87.7473567,41.9552565
2295446930,-87.7459097,41.9525647
2184848937,-87.7267899,41.9463852
2401873878,-87.7291441,41.9435551
4498984734,-87.7389031,41.9473707
261300116,-87.7201389,41.9485516
5421580752,-87.7346991,41.9456996
261313026,-87.7292824,41.9554606
365061623,-87.7479168,41.951566
261349184,-87.7415467,41.9471157
2295446924,-87.74576,41.9532749
310165956,-87.7278459,41.9520666
5495411581,-87.747258,41.9511235
5495551029,-87.7192465,41.9428404
2185495008,-87.7446468,41.9540189
4498984731,-87.7386551,41.9475517
5495406887,-87.7470489,41.945424
261147241,-87.751098,41.9552088
2393934740,-87.7460017,41.9388497
5495528203,-87.7213669,41.9549484
2185494665,-87.7511601,41.955208
1475142958,-87.7251605,41.9537483
261181656,-87.7863136,41.9474737
261262171,-87.7226587,41.951905
2295446983,-87.7445625,41.9523932
26704229,-87.7295635,41.9533701
261139205,-87.7291319,41.9431483
2180438888,-87.7221414,41.9550966
2184906175,-87.7249169,41.9450499
261185995,-87.7250599,41.9518616
1475142944,-87.7193296,41.9538246
2401855381,-87.7353437,41.9444368
460465335,-87.766737,41.9449681
2401855259,-87.7361149,41.9535599
261180917,-87.7339191,41.9517789
365061608,-87.7472731,41.9515709
261128271,-87.7409311,41.952233
5076527096,-87.7470544,41.9455977
2184764878,-87.7195083,41.9482978
261298099,-87.7306149,41.9463311
2185494915,-87.7470821,41.9564876
2258382542,-87.7465137,41.9475004
1992978438,-87.7230678,41.9446226
5495469252,-87.7348557,41.9527283
369631021,-87.735435,41.9535685
2184848963,-87.7304908,41.9512832
2184906081,-87.7218501,41.9446381
2185494947,-87.7405423,41.9540435
2184958746,-87.7243654,41.9464186
2401855291,-87.7398862,41.9529347
261186028,-87.7249522,41.9464105
1625527830,-87.7245543,41.9535074
2184848917,-87.726922,41.9505478
3235485082,-87.739108,41.9531059
2184906002,-87.7206281,41.9446537
1625527807,-87.7239528,41.9524407
2258382517,-87.7426823,41.9475497
2898342291,-87.7433514,41.9510104
4332542836,-87.7385582,41.953529
310166133,-87.7322293,41.9548777
5495409534,-87.7477344,41.9570713
2258382544,-87.7445842,41.9484339
2185494901,-87.7412469,41.9571077
5495529041,-87.7204583,41.9543939
5434376946,-87.731277,41.9436341
261092201,-87.7383414,41.9585842
5495539518,-87.7258163,41.9537063
261164812,-87.7384558,41.9480197
306084612,-87.7276658,41.9554757
317750364,-87.739705,41.9462111
2184905998,-87.7266216,41.9409244
316309147,-87.7472959,41.9524655
5495475191,-87.7332102,41.9443408
2184848931,-87.7283306,41.9513726
2180439020,-87.7196858,41.9547087
2185494743,-87.7451579,41.9544633
261241175,-87.7239984,41.9555304
261286662,-87.7497538,41.949747
261293451,-87.7202163,41.9519377
2295446945,-87.7453451,41.9528076
261164817,-87.7427078,41.9506246
261298112,-87.7312685,41.9463221
2185533523,-87.7498489,41.9561335
5493329487,-87.7479617,41.9554316
305912683,-87.7384203,41.9608389
2401855342,-87.7347562,41.945535
261268586,-87.7406315,41.9571174
157719711,-87.7473032,41.9534183
310166127,-87.7327911,41.9548687
5495410820,-87.7467446,41.9551429
261204769,-87.7292183,41.9463503
2401873911,-87.7279806,41.9459779
26703431,-87.7304366,41.9533596
5493338624,-87.7505358,41.9465307
2185494903,-87.7438594,41.9543483
5493329492,-87.7476457,41.9548592
2185494938,-87.7387015,41.9540661
1992978459,-87.7242922,41.944607
26703435,-87.7221469,41.9486675
2295446911,-87.7455258,41.9532809
2258382526,-87.7465822,41.9497863
2185494682,-87.7440616,41.9551578
2401873916,-87.7336713,41.9457655
261178096,-87.7453675,41.9446938
5495422721,-87.7470616,41.945807
5495529042,-87.7206745,41.9542285
261151570,-87.7368551,41.9553689
5495425723,-87.7463369,41.9445632
2185494841,-87.7436073,41.9534651
2295446946,-87.7472813,41.9518926
2402691775,-87.7402699,41.9444056
5495529043,-87.7202186,41.954432
2180438999,-87.7210937,41.9605876
2180439056,-87.7221876,41.9564245
2844293045,-87.7277398,41.9521284
5495410872,-87.7432242,41.9519423
5495411579,-87.7469773,41.9512471
5421580758,-87.7427967,41.9506779
2185494801,-87.7347212,41.9535775
2401873884,-87.7314934,41.948154
5495425727,-87.7463212,41.9439602
2184848947,-87.7380181,41.9484311
4332557784,-87.7516637,41.9460663
2185494836,-87.7512858,41.9543163
4334422176,-87.7276211,41.9539921
261118591,-87.7213313,41.9491553
2185494747,-87.7451681,41.9551487
2180439038,-87.7240194,41.9563868
5495541221,-87.7246962,41.9533636
2402691773,-87.7409133,41.9457428
2185494978,-87.7467119,41.9559839
2295446989,-87.7455292,41.9534408
2401873881,-87.7291927,41.9452129
316328114,-87.7470195,41.9443084
317749252,-87.7428091,41.946174
5493329459,-87.7497004,41.9557537
2184683018,-87.7190242,41.953277
261207218,-87.7189456,41.9501322
5495474749,-87.7301974,41.9435342
5495422077,-87.7466239,41.9481422
5495474751,-87.7303216,41.943049
5495410816,-87.7458528,41.9546342
5421580755,-87.7402122,41.9481103
365061511,-87.7477123,41.9465712
2184906222,-87.7217028,41.9396314
5495465801,-87.7279698,41.9536455
26703432,-87.7278431,41.9518882
4332542832,-87.7440479,41.9534595
2401873909,-87.7292092,41.945968
4957715138,-87.744562,41.9520634
5495464751,-87.7282373,41.9536424
261199735,-87.7291563,41.9439621
2295446942,-87.7447386,41.9528161
4307788422,-87.745849,41.9554953
261118595,-87.7215445,41.9553384
4332812190,-87.7277059,41.9463711
5832011273,-87.7396447,41.9442441
261186027,-87.724928,41.9455034
2180438992,-87.7196974,41.9551378
2180438981,-87.7215246,41.954685
261286590,-87.729105,41.9500183
4099063872,-87.7443782,41.938872
409178833,-87.7238846,41.9488119
2401873932,-87.7279072,41.9431627
2401873877,-87.7303025,41.9435321
2185495004,-87.7447043,41.9543357
2185494917,-87.7456067,41.9541587
5493338623,-87.750962,41.9465268
5493329497,-87.7478953,41.9548576
2401873885,-87.7279612,41.9452318
2185494799,-87.7481027,41.9544699
5421580761,-87.7406977,41.9490698
261221609,-87.7497755,41.9506513
365061607,-87.749786,41.9510877
2401855318,-87.7331174,41.9447442
5495537017,-87.7250886,41.9532952
5495470208,-87.7313286,41.9526804
2184958828,-87.7249656,41.9468191
365061638,-87.7498293,41.9528864
4334422168,-87.7282403,41.9536424
310165927,-87.7272673,41.9515586
4606858774,-87.7433287,41.944716
5493329461,-87.7502571,41.955757
3603195308,-87.7294164,41.9501912
2184906198,-87.726749,41.9450219
261123523,-87.7398522,41.9488693
2393935001,-87.7514132,41.943787
2401855255,-87.7328685,41.9440055
5495419646,-87.7472376,41.9504692
316319260,-87.747243,41.9506786
2185494955,-87.7468447,41.9564895
316325936,-87.751028,41.953371
1625527852,-87.7250728,41.9526322
5495425311,-87.7432041,41.9439727
2184848924,-87.7402446,41.9522382
5495472867,-87.7268989,41.9451178
5495473624,-87.7276453,41.9466729
256170556,-87.7276117,41.9536496
261207217,-87.7189912,41.9519557
261210227,-87.7618672,41.9468613
5301474551,-87.7466498,41.9520399
2401873929,-87.7344264,41.9462847
261262173,-87.7226054,41.950081
2186461597,-87.7522922,41.9547311
