id,source,target,length,foot,car_forward,car_backward,bike_forward,bike_backward,wkt
28239660,26704228,26704229,177.255137575,0,6,0,0,0,"LINESTRING(-87.7278607 41.9524048, -87.7295635 41.9533701)"
28239661,26704227,26704228,59.6422077835,0,6,0,0,0,"LINESTRING(-87.7272847 41.9520830, -87.7278607 41.9524048)"
28239663,26703432,310165927,60.154911539,0,6,0,0,0,"LINESTRING(-87.7278431 41.9518882, -87.7272673 41.9515586)"
28239670,310165928,310165956,58.5285131263,0,6,6,0,0,"LINESTRING(-87.7272828 41.9517487, -87.7278459 41.9520666)"
28239671,310165957,26703433,61.7965354508,0,6,0,0,0,"LINESTRING(-87.7272582 41.9514715, -87.7269659 41.9513166, -87.7266166 41.9511918)"
28239675,266650468,310165957,57.7004751868,0,6,0,0,0,"LINESTRING(-87.7278257 41.9517724, -87.7272582 41.9514715)"
28239676,310165927,26703433,67.5966709873,0,6,0,0,0,"LINESTRING(-87.7272673 41.9515586, -87.7266166 41.9511918)"
28239676,26703433,26703434,286.3157594928,0,6,0,0,0,"LINESTRING(-87.7266166 41.9511918, -87.7251907 41.9503807, -87.7238663 41.9496325)"
28239676,26703434,26703435,178.3550715423,0,6,0,0,0,"LINESTRING(-87.7238663 41.9496325, -87.7226569 41.9489406, -87.7221469 41.9486675)"
28239676,26703435,26703629,1184.9654376297,0,6,0,0,0,"LINESTRING(-87.7221469 41.9486675, -87.7216162 41.9484175, -87.7209622 41.9481550, -87.7205535 41.9479716, -87.7201842 41.9477895, -87.7198403 41.9475830, -87.7195938 41.9474074, -87.7193550 41.9472143, -87.7191630 41.9470232, -87.7190021 41.9468505, -87.7188373 41.9466497, -87.7186712 41.9463998, -87.7185375 41.9461624, -87.7183040 41.9457348, -87.7179808 41.9451586, -87.7174532 41.9442234, -87.7172458 41.9438451, -87.7170267 41.9434918, -87.7168360 41.9432283, -87.7166297 41.9429860, -87.7164221 41.9427737, -87.7161145 41.9424918, -87.7157707 41.9422380, -87.7156292 41.9421347, -87.7152166 41.9419012, -87.7147633 41.9416892, -87.7143173 41.9415054, -87.7138463 41.9413520, -87.7129364 41.9411292)"
28239684,310166126,1385442905,272.4261335859,0,6,0,0,0,"LINESTRING(-87.7328074 41.9552063, -87.7338756 41.9558058, -87.7354381 41.9566766)"
28239684,1385442905,26704233,18.6404671038,0,6,0,0,0,"LINESTRING(-87.7354381 41.9566766, -87.7356175 41.9567778)"
28239684,26704233,310319692,141.6238263651,0,6,0,0,0,"LINESTRING(-87.7356175 41.9567778, -87.7369931 41.9575342)"
28239685,310166127,287236713,175.4591675907,0,6,6,0,0,"LINESTRING(-87.7327911 41.9548687, -87.7333668 41.9551956, -87.7344803 41.9558207)"
28239686,26703429,310166128,60.6036462385,0,6,0,0,0,"LINESTRING(-87.7327889 41.9546814, -87.7322028 41.9543552)"
28256509,310166134,310166127,59.6545071934,0,6,6,0,0,"LINESTRING(-87.7322156 41.9545462, -87.7327911 41.9548687)"
28256511,310166133,310166126,60.2362746277,0,6,0,0,0,"LINESTRING(-87.7322293 41.9548777, -87.7328074 41.9552063)"
28256538,26703426,1385442904,340.6062631576,0,6,0,0,0,"LINESTRING(-87.7373082 41.9571364, -87.7359140 41.9563731, -87.7344802 41.9556118, -87.7339798 41.9553378)"
28256565,287236713,310319692,282.230416147,0,6,0,0,0,"LINESTRING(-87.7344803 41.9558207, -87.7369931 41.9575342)"
28259122,310166128,26703430,87.6165047555,0,6,0,0,0,"LINESTRING(-87.7322028 41.9543552, -87.7313585 41.9538806)"
28259133,310165956,287237471,236.5894789006,0,6,6,0,0,"LINESTRING(-87.7278459 41.9520666, -87.7293317 41.9529129, -87.7301190 41.9533547)"
28907464,317749823,261178094,243.6439427948,1,1,0,2,0,"LINESTRING(-87.7438807 41.9425200, -87.7439297 41.9447084)"
28907464,261178094,4605879631,112.9313592876,1,1,0,2,0,"LINESTRING(-87.7439297 41.9447084, -87.7439673 41.9457225)"
28907464,4605879631,289550289,48.7200084587,1,1,0,2,0,"LINESTRING(-87.7439673 41.9457225, -87.7439833 41.9461600)"
32471206,365061467,365061472,603.7374971369,1,1,1,2,2,"LINESTRING(-87.7570559 41.9501089, -87.7546031 41.9501296, -87.7521191 41.9501538, -87.7497645 41.9501918)"
32471206,365061472,365061476,155.7618974834,1,1,1,2,2,"LINESTRING(-87.7497645 41.9501918, -87.7478832 41.9502057)"
32471207,365061481,365061584,51.596903695,1,1,1,2,2,"LINESTRING(-87.7478044 41.9497712, -87.7477911 41.9493078)"
32471207,365061584,365061484,51.1181651965,1,1,1,2,2,"LINESTRING(-87.7477911 41.9493078, -87.7477779 41.9488487)"
32471207,365061484,365061531,50.4390989931,1,1,1,2,2,"LINESTRING(-87.7477779 41.9488487, -87.7477648 41.9483957)"
32471207,365061531,365061488,50.9065312001,1,1,1,2,2,"LINESTRING(-87.7477648 41.9483957, -87.7477517 41.9479385)"
32471207,365061488,365061512,50.2385938587,1,1,1,2,2,"LINESTRING(-87.7477517 41.9479385, -87.7477387 41.9474873)"
32471207,365061512,365061491,50.7729793168,1,1,1,2,2,"LINESTRING(-87.7477387 41.9474873, -87.7477256 41.9470313)"
32471207,365061491,365061511,51.2296367859,1,1,1,2,2,"LINESTRING(-87.7477256 41.9470313, -87.7477123 41.9465712)"
32471207,365061511,365061495,51.5078701171,1,1,1,2,2,"LINESTRING(-87.7477123 41.9465712, -87.7476990 41.9461086)"
32471208,365061502,5493338623,494.9645121585,1,1,1,2,2,"LINESTRING(-87.7569391 41.9464446, -87.7544957 41.9464839, -87.7520206 41.9465170, -87.7509620 41.9465268)"
32471208,5493338623,5493338624,35.2901136773,1,1,1,2,2,"LINESTRING(-87.7509620 41.9465268, -87.7505358 41.9465307)"
32471208,5493338624,365061510,71.1434630735,1,1,1,2,2,"LINESTRING(-87.7505358 41.9465307, -87.7496766 41.9465387)"
32471208,365061510,365061511,162.6753737536,1,1,1,2,2,"LINESTRING(-87.7496766 41.9465387, -87.7477123 41.9465712)"
32471209,365061512,365061513,162.3114638397,1,1,1,2,2,"LINESTRING(-87.7477387 41.9474873, -87.7496988 41.9474610)"
32471209,365061513,365061518,551.2983896467,1,1,1,2,2,"LINESTRING(-87.7496988 41.9474610, -87.7520406 41.9474291, -87.7545310 41.9473934, -87.7563564 41.9473737)"
32471211,365061531,365061534,161.9545223451,1,1,1,2,2,"LINESTRING(-87.7477648 41.9483957, -87.7497205 41.9483650)"
32471211,365061534,4617025778,806.155221779,1,1,1,2,2,"LINESTRING(-87.7497205 41.9483650, -87.7520608 41.9483482, -87.7545545 41.9483083, -87.7569977 41.9482841, -87.7594565 41.9482700)"
32471212,365061565,365061582,603.1488764996,1,1,1,2,2,"LINESTRING(-87.7570265 41.9491863, -87.7545945 41.9492236, -87.7520868 41.9492472, -87.7497424 41.9492748)"
32471212,365061582,365061584,161.5936236425,1,1,1,2,2,"LINESTRING(-87.7497424 41.9492748, -87.7477911 41.9493078)"
32471213,365061587,365061594,37.3871836507,1,1,1,2,2,"LINESTRING(-87.7478723 41.9497665, -87.7478806 41.9501023)"
32471213,365061594,365061476,11.5123811573,1,1,1,2,2,"LINESTRING(-87.7478806 41.9501023, -87.7478832 41.9502057)"
32471213,365061476,365061591,51.6049161453,1,1,1,2,2,"LINESTRING(-87.7478832 41.9502057, -87.7478946 41.9506692)"
32471213,365061591,365061619,49.3894364224,1,1,1,2,2,"LINESTRING(-87.7478946 41.9506692, -87.7479056 41.9511128)"
32471213,365061619,365061623,50.4582209386,1,1,1,2,2,"LINESTRING(-87.7479056 41.9511128, -87.7479168 41.9515660)"
32471213,365061623,365061614,50.0239984976,1,1,1,2,2,"LINESTRING(-87.7479168 41.9515660, -87.7479279 41.9520153)"
32471213,365061614,365061626,49.4339560424,1,1,1,2,2,"LINESTRING(-87.7479279 41.9520153, -87.7479389 41.9524593)"
32471213,365061626,365061629,51.8276675666,1,1,1,2,2,"LINESTRING(-87.7479389 41.9524593, -87.7479504 41.9529248)"
32471213,365061629,365061635,54.0099090395,1,1,1,2,2,"LINESTRING(-87.7479504 41.9529248, -87.7479624 41.9534099)"
32471214,365061594,365061597,54.0375973026,1,1,1,2,2,"LINESTRING(-87.7478806 41.9501023, -87.7472280 41.9501108)"
32471215,365061600,365061607,604.2994856066,1,1,1,2,2,"LINESTRING(-87.7570841 41.9509934, -87.7546289 41.9510303, -87.7521514 41.9510600, -87.7497860 41.9510877)"
32471215,365061607,365061619,155.7025706616,1,1,1,2,2,"LINESTRING(-87.7497860 41.9510877, -87.7479056 41.9511128)"
32471216,365061609,365061612,604.8861420735,1,1,1,2,2,"LINESTRING(-87.7571131 41.9519017, -87.7546479 41.9519263, -87.7521834 41.9519568, -87.7498077 41.9519909)"
32471216,365061612,365061614,155.649321644,1,1,1,2,2,"LINESTRING(-87.7498077 41.9519909, -87.7479279 41.9520153)"
34072843,261158114,261185529,1655.6819671617,1,1,0,2,0,"LINESTRING(-87.7244975 41.9719278, -87.7244727 41.9710277, -87.7244546 41.9701100, -87.7244018 41.9687246, -87.7243875 41.9682907, -87.7243688 41.9678310, -87.7243133 41.9664618, -87.7242601 41.9646466, -87.7242030 41.9628652, -87.7241602 41.9614364, -87.7241546 41.9609960, -87.7241412 41.9605492, -87.7241051 41.9591786, -87.7240601 41.9577170, -87.7240491 41.9573570, -87.7240358 41.9570586)"
34072843,261185529,2180438990,35.2898691847,1,1,0,2,0,"LINESTRING(-87.7240358 41.9570586, -87.7240315 41.9567416)"
34072843,2180438990,2180439038,39.508625969,1,1,0,2,0,"LINESTRING(-87.7240315 41.9567416, -87.7240194 41.9563868)"
34072843,2180439038,261241175,95.3493082517,1,1,0,2,0,"LINESTRING(-87.7240194 41.9563868, -87.7239984 41.9555304)"
34072843,261241175,2180438998,147.2026770253,1,1,0,2,0,"LINESTRING(-87.7239984 41.9555304, -87.7239637 41.9542083)"
34072843,2180438998,1475142971,49.7466903659,1,1,0,2,0,"LINESTRING(-87.7239637 41.9542083, -87.7239520 41.9537615)"
34072843,1475142971,263372992,13.2635424794,1,1,0,2,0,"LINESTRING(-87.7239520 41.9537615, -87.7239474 41.9536424)"
34889576,409169165,2185494940,55.6395243119,1,1,1,2,2,"LINESTRING(-87.7473639 41.9554906, -87.7466918 41.9554927)"
34889576,2185494940,4307788422,69.7708360977,1,1,1,2,2,"LINESTRING(-87.7466918 41.9554927, -87.7458490 41.9554953)"
34889577,261313692,2185494665,501.4073573719,1,1,1,2,2,"LINESTRING(-87.7572160 41.9551306, -87.7565952 41.9551385, -87.7559802 41.9551464, -87.7553641 41.9551542, -87.7547465 41.9551621, -87.7541383 41.9551699, -87.7535327 41.9551776, -87.7529153 41.9551855, -87.7523063 41.9551933, -87.7521740 41.9551950, -87.7511601 41.9552080)"
34889577,2185494665,261147241,5.1416719248,1,1,1,2,2,"LINESTRING(-87.7511601 41.9552080, -87.7510980 41.9552088)"
34889577,261147241,2185533580,42.3585897807,1,1,1,2,2,"LINESTRING(-87.7510980 41.9552088, -87.7505864 41.9552153)"
34889577,2185533580,5114906800,8.221746683,1,1,1,2,2,"LINESTRING(-87.7505864 41.9552153, -87.7504871 41.9552166)"
34889577,5114906800,261164821,57.1874466651,1,1,1,2,2,"LINESTRING(-87.7504871 41.9552166, -87.7497964 41.9552254)"
34890239,409178833,409178832,63.0750855238,1,1,0,2,0,"LINESTRING(-87.7238846 41.9488119, -87.7238788 41.9482453)"
34890239,409178832,409178831,202.5633371839,1,1,0,2,0,"LINESTRING(-87.7238788 41.9482453, -87.7238296 41.9464260)"
34890240,409178836,409178835,219.2695492974,1,1,0,2,0,"LINESTRING(-87.7262915 41.9501813, -87.7262293 41.9482121)"
34890240,409178835,409178834,202.4778727679,1,1,0,2,0,"LINESTRING(-87.7262293 41.9482121, -87.7261780 41.9463936)"
34890242,409178838,5843868911,60.0817743005,1,2,0,2,0,"LINESTRING(-87.7322066 41.9536094, -87.7316467 41.9532660)"
34890242,5843868911,2401873910,28.8074900675,1,2,0,2,0,"LINESTRING(-87.7316467 41.9532660, -87.7313783 41.9531013)"
34890242,2401873910,261160354,60.8640649274,1,2,0,2,0,"LINESTRING(-87.7313783 41.9531013, -87.7308807 41.9528054, -87.7308047 41.9527593)"
34890242,261160354,2401873904,87.74678562,1,2,0,2,0,"LINESTRING(-87.7308047 41.9527593, -87.7299473 41.9522959)"
34890242,2401873904,261160352,81.4696068272,1,2,0,2,0,"LINESTRING(-87.7299473 41.9522959, -87.7291679 41.9518491)"
34890242,261160352,2184848931,87.2854493068,1,2,0,2,0,"LINESTRING(-87.7291679 41.9518491, -87.7283306 41.9513726)"
34890242,2184848931,261160351,84.848130261,1,2,0,2,0,"LINESTRING(-87.7283306 41.9513726, -87.7275223 41.9509040)"
34890242,261160351,2184848917,63.578616969,1,2,0,2,0,"LINESTRING(-87.7275223 41.9509040, -87.7269220 41.9505478)"
34890242,2184848917,409178836,66.2516845307,1,2,0,2,0,"LINESTRING(-87.7269220 41.9505478, -87.7262915 41.9501813)"
34890242,409178836,261160350,21.2061942386,1,2,0,2,0,"LINESTRING(-87.7262915 41.9501813, -87.7260875 41.9500661)"
34890242,261160350,2184906011,53.3888753018,1,2,0,2,0,"LINESTRING(-87.7260875 41.9500661, -87.7255778 41.9497723)"
34890242,2184906011,261160349,57.8608012507,1,2,0,2,0,"LINESTRING(-87.7255778 41.9497723, -87.7250254 41.9494539)"
34890242,261160349,2184958813,60.329601196,1,2,0,2,0,"LINESTRING(-87.7250254 41.9494539, -87.7244443 41.9491269)"
34890242,2184958813,409178833,58.1108901883,1,2,0,2,0,"LINESTRING(-87.7244443 41.9491269, -87.7238846 41.9488119)"
34890242,409178833,261160348,19.4848305625,1,2,0,2,0,"LINESTRING(-87.7238846 41.9488119, -87.7236959 41.9487073)"
34890242,261160348,2184906217,55.5552566919,1,2,0,2,0,"LINESTRING(-87.7236959 41.9487073, -87.7231622 41.9484048)"
34890242,2184906217,261160347,64.4649146002,1,2,0,2,0,"LINESTRING(-87.7231622 41.9484048, -87.7225430 41.9480537)"
34890242,261160347,2184848926,63.4110728546,1,2,0,2,0,"LINESTRING(-87.7225430 41.9480537, -87.7219352 41.9477071)"
34890242,2184848926,2184848912,142.4963779969,1,2,0,2,0,"LINESTRING(-87.7219352 41.9477071, -87.7205694 41.9469282)"
34890242,2184848912,289550340,83.2423697818,1,2,0,2,0,"LINESTRING(-87.7205694 41.9469282, -87.7197626 41.9464820)"
58866120,289550340,261160343,145.932658051,1,3,0,2,0,"LINESTRING(-87.7197626 41.9464820, -87.7187808 41.9459619, -87.7185506 41.9455845)"
58866120,261160343,2184906139,55.4058147165,1,3,0,2,0,"LINESTRING(-87.7185506 41.9455845, -87.7182514 41.9451393)"
58866120,2184906139,261160342,21.46679972,1,3,0,2,0,"LINESTRING(-87.7182514 41.9451393, -87.7181355 41.9449668)"
59255208,261092197,305912687,609.8297863002,1,2,2,2,2,"LINESTRING(-87.7325339 41.9554282, -87.7325876 41.9572497, -87.7326350 41.9590684, -87.7326838 41.9607256, -87.7326857 41.9607899, -87.7327147 41.9609032)"
59255217,369631051,261212957,67.1809641194,1,3,3,2,2,"LINESTRING(-87.7324638 41.9536061, -87.7324894 41.9542093)"
97519051,4332557786,2393935075,3.0637762,1,3,3,2,2,"LINESTRING(-87.7462664 41.9461327, -87.7462294 41.9461331)"
97519051,2393935075,317747436,67.8352639733,1,3,3,2,2,"LINESTRING(-87.7462294 41.9461331, -87.7454102 41.9461429)"
97519051,317747436,2393935077,66.7174735188,1,3,3,2,2,"LINESTRING(-87.7454102 41.9461429, -87.7446045 41.9461526)"
97519051,2393935077,289550288,4.8773063555,1,3,3,2,2,"LINESTRING(-87.7446045 41.9461526, -87.7445456 41.9461533)"
97519051,289550288,289550289,46.5621565539,1,3,3,2,2,"LINESTRING(-87.7445456 41.9461533, -87.7439833 41.9461600)"
97519051,289550289,4606858775,51.6215848093,1,3,3,2,2,"LINESTRING(-87.7439833 41.9461600, -87.7433599 41.9461674)"
97519051,4606858775,317749252,45.6099367038,1,3,3,2,2,"LINESTRING(-87.7433599 41.9461674, -87.7428091 41.9461740)"
97519051,317749252,317749771,56.1760147522,1,3,3,2,2,"LINESTRING(-87.7428091 41.9461740, -87.7421307 41.9461821)"
97519051,317749771,289550316,99.8233810702,1,3,3,2,2,"LINESTRING(-87.7421307 41.9461821, -87.7409252 41.9461965)"
97519051,289550316,2402691843,84.1397226018,1,3,3,2,2,"LINESTRING(-87.7409252 41.9461965, -87.7399091 41.9462086)"
97519051,2402691843,317750364,16.9009380003,1,3,3,2,2,"LINESTRING(-87.7399091 41.9462086, -87.7397050 41.9462111)"
97519051,317750364,289550322,33.3048023196,1,3,3,2,2,"LINESTRING(-87.7397050 41.9462111, -87.7393028 41.9462159)"
97519051,289550322,5495433618,72.8449336893,1,3,3,2,2,"LINESTRING(-87.7393028 41.9462159, -87.7391576 41.9462176, -87.7384231 41.9462264)"
97519051,5495433618,318028175,101.5124874798,1,3,3,2,2,"LINESTRING(-87.7384231 41.9462264, -87.7371972 41.9462410)"
97519051,318028175,4060122324,23.9229008697,1,3,3,2,2,"LINESTRING(-87.7371972 41.9462410, -87.7369083 41.9462445)"
97519051,4060122324,318028816,73.6894880228,1,3,3,2,2,"LINESTRING(-87.7369083 41.9462445, -87.7360184 41.9462551)"
97519051,318028816,157732749,37.4202751007,1,3,3,2,2,"LINESTRING(-87.7360184 41.9462551, -87.7355665 41.9462605)"
97519807,316328114,2393935019,51.6167078829,1,1,0,2,0,"LINESTRING(-87.7470195 41.9443084, -87.7476428 41.9443000)"
97519807,2393935019,4605984314,5.7801964635,1,1,0,2,0,"LINESTRING(-87.7476428 41.9443000, -87.7477126 41.9442991)"
97519807,4605984314,838699137,2377.974936596,1,1,0,2,0,"LINESTRING(-87.7477126 41.9442991, -87.7513754 41.9442534, -87.7519560 41.9442414, -87.7525235 41.9442328, -87.7568665 41.9441673, -87.7593265 41.9441482, -87.7617753 41.9441150, -87.7642239 41.9440776, -87.7648470 41.9440699, -87.7660813 41.9440615, -87.7663442 41.9440593, -87.7667017 41.9440563, -87.7669979 41.9440496, -87.7671644 41.9440458, -87.7672963 41.9440428, -87.7691167 41.9440287, -87.7715479 41.9439909, -87.7739915 41.9439587, -87.7764283 41.9439607)"
111782489,287236713,310319161,358.8637474696,0,6,6,0,0,"LINESTRING(-87.7344803 41.9558207, -87.7353627 41.9562794, -87.7361340 41.9566928, -87.7371770 41.9572739, -87.7379829 41.9577197)"
113525190,1286987024,2401873934,39.6066785003,1,1,1,2,2,"LINESTRING(-87.7312404 41.9448769, -87.7317187 41.9448715)"
113525190,2401873934,261178087,36.3191489923,1,1,1,2,2,"LINESTRING(-87.7317187 41.9448715, -87.7321573 41.9448666)"
113525191,1286987023,2401873874,49.57134099,1,1,0,2,0,"LINESTRING(-87.7273725 41.9456222, -87.7279711 41.9456136)"
113525191,2401873874,261204768,101.7925628323,1,1,0,2,0,"LINESTRING(-87.7279711 41.9456136, -87.7292003 41.9455960)"
113525191,261204768,261298109,170.237715255,1,1,0,2,0,"LINESTRING(-87.7292003 41.9455960, -87.7312563 41.9455815)"
113525191,261298109,261212950,77.2452060546,1,1,0,2,0,"LINESTRING(-87.7312563 41.9455815, -87.7321889 41.9455625)"
124471128,1385442904,26703429,122.7142307283,0,6,0,0,0,"LINESTRING(-87.7339798 41.9553378, -87.7327889 41.9546814)"
124471132,26704221,26704226,394.560773349,0,6,0,0,0,"LINESTRING(-87.7198452 41.9481015, -87.7201422 41.9482493, -87.7205385 41.9484212, -87.7211160 41.9486606, -87.7217559 41.9489554, -87.7222251 41.9491877, -87.7226978 41.9494537, -87.7237913 41.9500789)"
124471132,26704226,26704227,365.2782580136,0,6,0,0,0,"LINESTRING(-87.7237913 41.9500789, -87.7255060 41.9510441, -87.7272847 41.9520830)"
146080470,3235485084,369631002,43.6194356379,1,1,1,2,2,"LINESTRING(-87.7367929 41.9531594, -87.7368071 41.9535511)"
146080470,369631002,4619700267,73.1282433518,1,1,1,2,2,"LINESTRING(-87.7368071 41.9535511, -87.7368244 41.9542079)"
146080470,4619700267,261151570,129.2661655347,1,1,1,2,2,"LINESTRING(-87.7368244 41.9542079, -87.7368551 41.9553689)"
146080470,261151570,5114741614,46.7953996898,1,1,1,2,2,"LINESTRING(-87.7368551 41.9553689, -87.7368713 41.9557891)"
146080470,5114741614,261151571,55.1922728952,1,1,1,2,2,"LINESTRING(-87.7368713 41.9557891, -87.7368904 41.9562847)"
146080477,261275264,2401855315,62.4947155245,1,1,1,2,2,"LINESTRING(-87.7380451 41.9517216, -87.7387997 41.9517066)"
146080477,2401855315,261123517,34.8356440226,1,1,1,2,2,"LINESTRING(-87.7387997 41.9517066, -87.7392204 41.9517006)"
146080477,261123517,261123526,24.8083566483,1,1,1,2,2,"LINESTRING(-87.7392204 41.9517006, -87.7395200 41.9516962)"
146080477,261123526,2184848972,58.4357764258,1,1,1,2,2,"LINESTRING(-87.7395200 41.9516962, -87.7402258 41.9516905)"
146080477,2184848972,261275063,57.4754891062,1,1,1,2,2,"LINESTRING(-87.7402258 41.9516905, -87.7409200 41.9516848)"
146080477,261275063,261293458,53.9050357015,1,1,1,2,2,"LINESTRING(-87.7409200 41.9516848, -87.7415710 41.9516757)"
146080493,261151568,261275264,108.0037843744,1,1,1,2,2,"LINESTRING(-87.7367407 41.9517373, -87.7380451 41.9517216)"
146084431,4332812191,2184848937,25.1907884974,1,3,3,2,2,"LINESTRING(-87.7270941 41.9463810, -87.7267899 41.9463852)"
146084431,2184848937,409178834,50.6713072788,1,3,3,2,2,"LINESTRING(-87.7267899 41.9463852, -87.7261780 41.9463936)"
146084431,409178834,261346414,16.0155043165,1,3,3,2,2,"LINESTRING(-87.7261780 41.9463936, -87.7259846 41.9463963)"
146084431,261346414,2184906164,41.4297944995,1,3,3,2,2,"LINESTRING(-87.7259846 41.9463963, -87.7254843 41.9464032)"
146084431,2184906164,261186028,44.0630651045,1,3,3,2,2,"LINESTRING(-87.7254843 41.9464032, -87.7249522 41.9464105)"
146084431,261186028,2184958746,48.5928543224,1,3,3,2,2,"LINESTRING(-87.7249522 41.9464105, -87.7243654 41.9464186)"
146084431,2184958746,409178831,44.3695518364,1,3,3,2,2,"LINESTRING(-87.7243654 41.9464186, -87.7238296 41.9464260)"
146084431,409178831,261241138,16.470794187,1,3,3,2,2,"LINESTRING(-87.7238296 41.9464260, -87.7236307 41.9464287)"
146084431,261241138,2184906185,43.9471533734,1,3,3,2,2,"LINESTRING(-87.7236307 41.9464287, -87.7231000 41.9464360)"
146084431,2184906185,261262075,49.4539678219,1,3,3,2,2,"LINESTRING(-87.7231000 41.9464360, -87.7225028 41.9464442)"
146084431,261262075,289550325,202.6107038661,1,3,3,2,2,"LINESTRING(-87.7225028 41.9464442, -87.7200561 41.9464779)"
146084431,289550325,289550340,24.3047842603,1,3,3,2,2,"LINESTRING(-87.7200561 41.9464779, -87.7197626 41.9464820)"
146084431,289550340,263372347,56.3022181214,1,3,3,2,2,"LINESTRING(-87.7197626 41.9464820, -87.7190827 41.9464913)"
146084431,263372347,307945699,15.394413632,1,3,3,2,2,"LINESTRING(-87.7190827 41.9464913, -87.7188968 41.9464939)"
149598407,1625527793,1625527852,45.5751048026,1,0,0,5,5,"LINESTRING(-87.7245223 41.9526302, -87.7250728 41.9526322)"
149598408,1625527831,1625527892,44.830246626,1,0,0,5,5,"LINESTRING(-87.7232371 41.9529796, -87.7227981 41.9529783, -87.7226956 41.9529773)"
149598411,1625527807,2184683038,11.3808794542,1,0,0,5,5,"LINESTRING(-87.7239528 41.9524407, -87.7239789 41.9523962, -87.7239940 41.9523437)"
149598411,2184683038,1625527868,4.7426452695,1,0,0,5,5,"LINESTRING(-87.7239940 41.9523437, -87.7239932 41.9523011)"
149598411,1625527868,261241127,48.2308031289,1,0,0,5,5,"LINESTRING(-87.7239932 41.9523011, -87.7239315 41.9521627, -87.7238804 41.9519945, -87.7238832 41.9518795)"
149598414,1625527798,1625527878,32.3727102516,1,0,0,5,5,"LINESTRING(-87.7237467 41.9525056, -87.7236499 41.9525250, -87.7235548 41.9525338, -87.7234369 41.9525350, -87.7233608 41.9525261)"
149598414,1625527878,1625527890,51.3067843328,1,0,0,5,5,"LINESTRING(-87.7233608 41.9525261, -87.7232822 41.9525126, -87.7231807 41.9524978, -87.7230663 41.9524667, -87.7228839 41.9524038, -87.7227847 41.9523639)"
149598416,1625527830,1625527889,26.4811939004,1,0,0,5,5,"LINESTRING(-87.7245543 41.9535074, -87.7245457 41.9532696)"
149598416,1625527889,1625527793,71.2036271149,1,0,0,5,5,"LINESTRING(-87.7245457 41.9532696, -87.7245223 41.9526302)"
149598416,1625527793,2184682965,49.6504167088,1,0,0,5,5,"LINESTRING(-87.7245223 41.9526302, -87.7245147 41.9524208, -87.7241970 41.9524321)"
149598416,2184682965,1625527807,20.2394422348,1,0,0,5,5,"LINESTRING(-87.7241970 41.9524321, -87.7239528 41.9524407)"
149598416,1625527807,1625527798,18.5290518481,1,0,0,5,5,"LINESTRING(-87.7239528 41.9524407, -87.7237467 41.9525056)"
149598416,1625527798,1625527891,29.9453952417,1,0,0,5,5,"LINESTRING(-87.7237467 41.9525056, -87.7236349 41.9525744, -87.7235612 41.9526303, -87.7235046 41.9527016)"
149598416,1625527891,1625527831,39.1799758601,1,0,0,5,5,"LINESTRING(-87.7235046 41.9527016, -87.7234635 41.9527549, -87.7233976 41.9528038, -87.7233390 41.9528339, -87.7232889 41.9528736, -87.7232447 41.9529424, -87.7232371 41.9529796)"
149598416,1625527831,1625527853,42.3642325213,1,0,0,5,5,"LINESTRING(-87.7232371 41.9529796, -87.7232500 41.9530232, -87.7232795 41.9530721, -87.7233178 41.9531182, -87.7233629 41.9531470, -87.7234243 41.9531685, -87.7234606 41.9531898, -87.7234959 41.9532305, -87.7235266 41.9532757)"
149598416,1625527853,1625527903,5.5158921452,1,0,0,5,5,"LINESTRING(-87.7235266 41.9532757, -87.7235539 41.9533209)"
149598416,1625527903,1625527830,90.5950966684,1,0,0,5,5,"LINESTRING(-87.7235539 41.9533209, -87.7238104 41.9534962, -87.7238731 41.9535054, -87.7240494 41.9535170, -87.7245543 41.9535074)"
149598417,1625527878,1625527891,23.3251784673,1,0,0,5,5,"LINESTRING(-87.7233608 41.9525261, -87.7234177 41.9525664, -87.7234646 41.9526173, -87.7235046 41.9527016)"
149598417,1625527891,1625527853,64.1008995775,1,0,0,5,5,"LINESTRING(-87.7235046 41.9527016, -87.7235154 41.9527442, -87.7235390 41.9532107, -87.7235266 41.9532757)"
149598422,1625527820,1625527818,12.879896998,1,1,1,2,2,"LINESTRING(-87.7250917 41.9534142, -87.7249362 41.9534179)"
149598422,1625527818,5495541223,12.9977684381,1,1,1,2,2,"LINESTRING(-87.7249362 41.9534179, -87.7249413 41.9535346)"
149598423,1625527889,1625527780,44.8854627341,1,0,0,5,5,"LINESTRING(-87.7245457 41.9532696, -87.7250878 41.9532626)"
153640743,369631051,409178838,21.29580715,1,4,4,2,2,"LINESTRING(-87.7324638 41.9536061, -87.7322066 41.9536094)"
153640743,409178838,266650384,74.9157923211,1,4,4,2,2,"LINESTRING(-87.7322066 41.9536094, -87.7313018 41.9536208)"
153640744,2284963176,2295446898,1.9699476535,1,3,3,2,2,"LINESTRING(-87.7460857 41.9526746, -87.7460675 41.9526632)"
153640744,2295446898,2295446897,13.0317084177,1,3,3,2,2,"LINESTRING(-87.7460675 41.9526632, -87.7459472 41.9525877)"
153640744,2295446897,2295446930,4.0241093533,1,3,3,2,2,"LINESTRING(-87.7459472 41.9525877, -87.7459097 41.9525647)"
